id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,latitud,longitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2019-0519222,1,2019-08-20,19,,1,-34.622171,-58.383308,ciclista,,,masculino,,leve,2019,8,3,2,1
LC-2019-0516646,1,2019-08-20,6,,9,-34.662558,-58.500164,peaton,,,femenino,,leve,2019,8,3,2,1
LC-2019-0516692,1,2019-08-20,6,,5,-34.610833,-58.415828,,,,femenino,23,leve,2019,8,3,2,1
LC-2019-0516701,1,2019-08-20,8,,13,-34.571128,-58.442547,,,,femenino,68,leve,2019,8,3,2,1
LC-2019-0516821,1,2019-08-20,8,,1,-34.622123,-58.391492,,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0517253,1,2019-08-20,10,,10,-34.628876,-58.490283,moto,,,masculino,46,leve,2019,8,3,2,1
LC-2019-0517939,1,2019-08-20,11,,9,-34.644308,-58.514878,,,,masculino,65,leve,2019,8,3,2,1
LC-2019-0518094,1,2019-08-20,13,,3,-34.62488,-58.400269,,,,masculino,72,leve,2019,8,3,2,1
LC-2019-0518196,1,2019-08-20,12,,1,-34.611915,-58.381828,,,,femenino,73,leve,2019,8,3,2,1
LC-2019-0518274,1,2019-08-20,13,,4,-34.635332,-58.396093,,,,femenino,23,leve,2019,8,3,2,1
LC-2019-0518513,1,2019-08-20,14,,12,-34.541741,-58.480306,,,,femenino,80,leve,2019,8,3,2,1
LC-2019-0518601,1,2019-08-20,14,,10,-34.616467,-58.528299,,,,femenino,34,leve,2019,8,3,2,1
LC-2019-0518611,1,2019-08-20,14,,9,-34.662445,-58.485943,,,,masculino,36,leve,2019,8,3,2,1
LC-2019-0518640,1,2019-08-20,15,,7,-34.632328,-58.469026,,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0518709,1,2019-08-20,16,,9,-34.660875,-58.515512,,,,masculino,49,leve,2019,8,3,2,1
LC-2019-0518724,1,2019-08-20,15,,12,-34.559109,-58.504302,auto,,,femenino,31,leve,2019,8,3,2,1
LC-2019-0518785,1,2019-08-20,12,,2,-34.592423,-58.406399,,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0518810,1,2019-08-20,10,,1,-34.623215,-58.389834,moto,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0518855,1,2019-08-20,17,,4,-34.629377,-58.35844,moto,,,masculino,41,leve,2019,8,3,2,1
LC-2019-0518862,1,2019-08-20,16,,10,-34.623121,-58.513257,,,,masculino,44,leve,2019,8,3,2,1
LC-2019-0518880,1,2019-08-20,15,,11,-34.611485,-58.520977,,,,masculino,20,leve,2019,8,3,2,1
LC-2019-0519076,1,2019-08-20,17,,13,-34.559448,-58.458747,,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0519078,1,2019-08-20,16,,13,-34.571094,-58.448547,,,,femenino,23,leve,2019,8,3,2,1
LC-2019-0519188,1,2019-08-20,18,,5,-34.626613,-58.424142,,,,femenino,59,leve,2019,8,3,2,1
LC-2019-0519254,1,2019-08-20,17,,12,-34.569835,-58.472261,,,,,,leve,2019,8,3,2,1
LC-2019-0519283,1,2019-08-20,17,,14,-34.597825,-58.417268,,,,masculino,54,leve,2019,8,3,2,1
LC-2019-0519457,1,2019-08-20,20,,15,-34.578296,-58.460226,,,,masculino,18,leve,2019,8,3,2,1
LC-2019-0519531,1,2019-08-20,22,,12,-34.559047,-58.48721,,,,femenino,43,leve,2019,8,3,2,1
LC-2019-0521990,1,2019-08-20,9,,7,-34.632969,-58.459026,camion,,,masculino,29,leve,2019,8,3,2,1
LC-2019-0534630,1,2019-08-20,18,,9,-34.653807,-58.499598,auto,,,femenino,40,leve,2019,8,3,2,1
LC-2019-0601421,1,2019-08-20,21,,7,-34.630008,-58.46691,,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0521653,1,2019-08-21,14,,5,-34.612815,-58.419149,ciclista,,,masculino,19,leve,2019,8,3,2,1
LC-2019-0519546,1,2019-08-21,22,,4,-34.629729,-58.377246,,,,masculino,56,leve,2019,8,3,2,1
LC-2019-0519602,1,2019-08-21,1,,6,-34.608724,-58.430477,,,,femenino,26,leve,2019,8,3,2,1
LC-2019-0519651,1,2019-08-21,17,,8,-34.681525,-58.46702,,,,femenino,11,leve,2019,8,3,2,1
LC-2019-0519654,1,2019-08-21,2,,11,-34.605885,-58.460514,,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0519812,1,2019-08-21,6,,10,-34.618134,-58.530338,,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0519871,1,2019-08-21,8,,12,-34.546936,-58.470109,,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0519894,1,2019-08-21,8,,4,-34.643812,-58.3687,,,,femenino,62,leve,2019,8,3,2,1
LC-2019-0520059,1,2019-08-21,6,,8,-34.674467,-58.472162,,,,masculino,23,leve,2019,8,3,2,1
LC-2019-0520203,1,2019-08-21,9,,,,,,,,masculino,31,leve,2019,8,3,2,1
LC-2019-0520209,1,2019-08-21,9,,10,-34.632134,-58.529874,,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0520344,1,2019-08-21,10,,3,-34.604658,-58.405306,,,,masculino,,leve,2019,8,3,2,1
LC-2019-0520423,1,2019-08-21,8,,10,-34.635141,-58.49992,,,,masculino,52,leve,2019,8,3,2,1
LC-2019-0520449,1,2019-08-21,9,,12,-34.571427,-58.47486,,,,masculino,29,leve,2019,8,3,2,1
LC-2019-0520480,1,2019-08-21,10,,13,-34.548045,-58.4673,,,,femenino,43,leve,2019,8,3,2,1
LC-2019-0520567,1,2019-08-21,11,,5,-34.61855,-58.416736,peaton,,,femenino,92,leve,2019,8,3,2,1
LC-2019-0520773,1,2019-08-21,12,,8,-34.69153,-58.479767,,,,masculino,85,leve,2019,8,3,2,1
LC-2019-0520828,2,2019-08-21,10,,8,-34.674827,-58.500515,,,,masculino,54,leve,2019,8,3,2,1
LC-2019-0520828,2,2019-08-21,10,,8,-34.674827,-58.500515,,,,masculino,,leve,2019,8,3,2,2
LC-2019-0520835,1,2019-08-21,10,,7,-34.6289,-58.454124,,,,femenino,20,leve,2019,8,3,2,1
LC-2019-0520937,1,2019-08-21,13,,12,-34.58621,-58.504261,,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0521032,1,2019-08-21,13,,3,-34.605631,-58.392461,,,,femenino,22,leve,2019,8,3,2,1
LC-2019-0521105,1,2019-08-21,14,,13,-34.541945,-58.470515,,,,masculino,19,leve,2019,8,3,2,1
LC-2019-0521129,2,2019-08-21,13,,1,-34.607313,-58.381624,,,,masculino,32,leve,2019,8,3,2,1
LC-2019-0521129,2,2019-08-21,13,,1,-34.607313,-58.381624,,,,femenino,29,leve,2019,8,3,2,2
LC-2019-0521287,1,2019-08-21,12,,,,,,,,masculino,64,leve,2019,8,3,2,1
LC-2019-0521398,1,2019-08-21,15,,8,-34.663153,-58.472026,,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0521439,1,2019-08-21,14,,11,-34.589282,-58.519116,,,,femenino,39,leve,2019,8,3,2,1
LC-2019-0521493,1,2019-08-21,14,,1,-34.610517,-58.362693,,,,femenino,,leve,2019,8,3,2,1
LC-2019-0521495,1,2019-08-21,16,,13,-34.577616,-58.449108,,,,masculino,33,leve,2019,8,3,2,1
LC-2019-0521537,1,2019-08-21,14,,13,-34.577016,-58.448896,,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0521554,1,2019-08-21,16,,4,-34.633251,-58.375797,,,,femenino,72,leve,2019,8,3,2,1
LC-2019-0521693,1,2019-08-21,15,,15,-34.578296,-58.460226,moto,,,masculino,43,leve,2019,8,3,2,1
LC-2019-0521694,1,2019-08-21,17,,9,-34.655727,-58.500643,camion,,,masculino,43,leve,2019,8,3,2,1
LC-2019-0521754,1,2019-08-21,16,,10,-34.614311,-58.503531,auto,,,masculino,55,leve,2019,8,3,2,1
LC-2019-0521848,2,2019-08-21,17,,13,-34.536958,-58.470026,auto,,,femenino,32,leve,2019,8,3,2,1
LC-2019-0521848,2,2019-08-21,17,,13,-34.536958,-58.470026,auto,,,masculino,50,leve,2019,8,3,2,2
LC-2019-0521872,2,2019-08-21,0,,12,-34.563908,-58.506154,moto,,,masculino,48,leve,2019,8,3,2,1
LC-2019-0521872,2,2019-08-21,0,,12,-34.563908,-58.506154,moto,,,femenino,55,leve,2019,8,3,2,2
LC-2019-0521878,1,2019-08-21,16,,2,-34.592285,-58.388829,moto,,,masculino,48,leve,2019,8,3,2,1
LC-2019-0521916,1,2019-08-21,16,,5,-34.615032,-58.42888,auto,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0521919,1,2019-08-21,18,,1,-34.617847,-58.385881,peaton,,,masculino,30,leve,2019,8,3,2,1
LC-2019-0521937,1,2019-08-21,19,,9,-34.656325,-58.506274,peaton,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0522064,1,2019-08-21,19,,12,-34.579658,-58.495823,auto,,,femenino,70,leve,2019,8,3,2,1
LC-2019-0522129,1,2019-08-21,21,,1,-34.590113,-58.373268,auto,,,masculino,36,leve,2019,8,3,2,1
LC-2019-0522143,2,2019-08-21,20,,3,-34.603444,-58.400903,auto,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0522143,2,2019-08-21,20,,3,-34.603444,-58.400903,auto,,,femenino,28,leve,2019,8,3,2,2
LC-2019-0522146,2,2019-08-21,18,,12,-34.562482,-58.471217,auto,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0522146,2,2019-08-21,18,,12,-34.562482,-58.471217,auto,,,masculino,28,leve,2019,8,3,2,2
LC-2019-0522174,1,2019-08-21,18,,1,-34.594178,-58.3816,auto,,,femenino,23,leve,2019,8,3,2,1
LC-2019-0522250,1,2019-08-21,21,,14,-34.58556,-58.407631,peaton,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0522293,1,2019-08-21,23,,10,-34.629534,-58.494851,auto,,,femenino,24,leve,2019,8,3,2,1
LC-2019-0522329,1,2019-08-21,22,,12,-34.564328,-58.469612,auto,,,femenino,19,leve,2019,8,3,2,1
LC-2019-0523804,1,2019-08-21,7,,4,-34.6466,-58.379093,auto,,,masculino,44,leve,2019,8,3,2,1
LC-2019-0524945,1,2019-08-21,15,,1,-34.619955,-58.387326,transporte publico,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0527041,1,2019-08-21,17,,9,-34.655999,-58.511267,auto,,,femenino,32,leve,2019,8,3,2,1
LC-2019-0528163,1,2019-08-21,13,,3,-34.608697,-58.403403,camion,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0529896,1,2019-08-21,3,,14,-34.593718,-58.42918,auto,,,masculino,24,leve,2019,8,3,2,1
LC-2019-0560154,1,2019-08-21,7,,14,-34.595597,-58.415051,,,,femenino,28,leve,2019,8,3,2,1
LC-2019-0572973,1,2019-08-21,17,,4,-34.640112,-58.405048,,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0525027,1,2019-08-22,20,,11,-34.61547,-58.491156,ciclista,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0522275,1,2019-08-22,20,,1,-34.591678,-58.382896,camion,,,masculino,23,leve,2019,8,3,2,1
LC-2019-0522853,1,2019-08-22,8,,7,-34.634198,-58.44662,transporte publico,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0523001,1,2019-08-22,10,,15,-34.586981,-58.45512,auto,,,femenino,35,leve,2019,8,3,2,1
LC-2019-0523123,1,2019-08-22,9,,15,-34.58678,-58.4414,auto,,,masculino,49,leve,2019,8,3,2,1
LC-2019-0523160,1,2019-08-22,10,,12,-34.549256,-58.492714,auto,,,masculino,,leve,2019,8,3,2,1
LC-2019-0523224,1,2019-08-22,10,,1,-34.601652,-58.386701,auto,,,femenino,28,leve,2019,8,3,2,1
LC-2019-0523368,1,2019-08-22,8,,15,-34.58744,-58.453898,peaton,,,masculino,82,leve,2019,8,3,2,1
LC-2019-0523499,1,2019-08-22,12,,13,-34.554468,-58.449769,auto,,,masculino,29,leve,2019,8,3,2,1
LC-2019-0523646,2,2019-08-22,13,,1,-34.601894,-58.370492,camion,,,masculino,18,leve,2019,8,3,2,1
LC-2019-0523646,2,2019-08-22,13,,1,-34.601894,-58.370492,camion,,,femenino,19,leve,2019,8,3,2,2
LC-2019-0523862,1,2019-08-22,12,,3,-34.623778,-58.402176,transporte publico,,,masculino,,leve,2019,8,3,2,1
LC-2019-0524089,2,2019-08-22,14,,12,-34.573373,-58.487403,auto,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0524089,2,2019-08-22,14,,12,-34.573373,-58.487403,auto,,,femenino,33,leve,2019,8,3,2,2
LC-2019-0524213,1,2019-08-22,15,,8,-34.68731,-58.484965,auto,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0524351,1,2019-08-22,15,,7,-34.640161,-58.464419,auto,,,masculino,37,leve,2019,8,3,2,1
LC-2019-0524400,1,2019-08-22,16,,14,-34.58058,-58.422607,peaton,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0524453,1,2019-08-22,18,,5,-34.598474,-58.418972,auto,,,masculino,25,leve,2019,8,3,2,1
LC-2019-0524573,1,2019-08-22,18,,8,-34.660206,-58.447501,peaton,,,masculino,51,leve,2019,8,3,2,1
LC-2019-0524858,1,2019-08-22,14,,12,-34.563908,-58.506154,auto,,,masculino,23,leve,2019,8,3,2,1
LC-2019-0525005,1,2019-08-22,21,,2,-34.592573,-58.390862,peaton,,,femenino,63,leve,2019,8,3,2,1
LC-2019-0528528,1,2019-08-22,14,,14,-34.556933,-58.412636,auto,,,femenino,55,leve,2019,8,3,2,1
LC-2019-0538396,1,2019-08-22,17,,15,-34.584159,-58.450676,auto,,,masculino,43,leve,2019,8,3,2,1
LC-2019-0522441,1,2019-08-22,2,,,,,,,,masculino,45,leve,2019,8,3,2,1
LC-2019-0525494,2,2019-08-23,6,,11,-34.59393,-58.521213,auto,,,femenino,61,leve,2019,8,3,2,1
LC-2019-0525494,2,2019-08-23,6,,11,-34.59393,-58.521213,auto,,,masculino,63,leve,2019,8,3,2,2
LC-2019-0525497,2,2019-08-23,6,,4,-34.646391,-58.378227,peaton,,,masculino,33,leve,2019,8,3,2,1
LC-2019-0525497,2,2019-08-23,6,,4,-34.646391,-58.378227,peaton,,,masculino,39,leve,2019,8,3,2,2
LC-2019-0525515,1,2019-08-23,8,,10,-34.631775,-58.499975,camion,,,masculino,19,leve,2019,8,3,2,1
LC-2019-0525596,1,2019-08-23,8,,3,-34.611836,-58.391889,camion,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0526098,1,2019-08-23,9,,3,-34.619431,-58.406392,transporte publico,,,masculino,34,leve,2019,8,3,2,1
LC-2019-0526343,1,2019-08-23,10,,10,-34.62473,-58.525279,auto,,,masculino,,leve,2019,8,3,2,1
LC-2019-0526402,1,2019-08-23,10,,1,-34.61124,-58.387814,auto,,,masculino,38,leve,2019,8,3,2,1
LC-2019-0526442,2,2019-08-23,12,,,,,auto,,,masculino,58,leve,2019,8,3,2,1
LC-2019-0526442,2,2019-08-23,12,,,,,auto,,,masculino,25,leve,2019,8,3,2,2
LC-2019-0526886,1,2019-08-23,15,,2,-34.594209,-58.406096,camion,,,masculino,19,leve,2019,8,3,2,1
LC-2019-0526957,1,2019-08-23,14,,1,-34.592655,-58.375448,auto,,,masculino,45,leve,2019,8,3,2,1
LC-2019-0526986,1,2019-08-23,14,,4,-34.652842,-58.413924,transporte publico,,,masculino,44,leve,2019,8,3,2,1
LC-2019-0527083,1,2019-08-23,16,,15,-34.600095,-58.460338,auto,,,masculino,32,leve,2019,8,3,2,1
LC-2019-0527293,1,2019-08-23,16,,13,-34.565075,-58.468963,auto,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0527300,1,2019-08-23,16,,3,-34.600882,-58.404502,peaton,,,masculino,,leve,2019,8,3,2,1
LC-2019-0527390,1,2019-08-23,17,,15,-34.602219,-58.442491,auto,,,masculino,46,leve,2019,8,3,2,1
LC-2019-0527666,1,2019-08-23,19,,5,-34.610309,-58.425674,auto,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0527809,1,2019-08-23,22,,7,-34.630008,-58.46691,auto,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0527832,1,2019-08-23,23,,12,-34.539371,-58.475488,auto,,,masculino,60,leve,2019,8,3,2,1
LC-2019-0528453,1,2019-08-23,12,,9,-34.666004,-58.491759,auto,,,femenino,32,leve,2019,8,3,2,1
LC-2019-0539947,1,2019-08-23,18,,,,,auto,,,masculino,59,leve,2019,8,3,2,1
LC-2019-0540445,1,2019-08-23,12,,3,-34.613422,-58.405282,camion,,,masculino,50,leve,2019,8,3,2,1
PFA-2019-0002588,1,2019-08-23,14,,,,,,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0527804,2,2019-08-24,21,,9,-34.646971,-58.463737,auto,,,femenino,25,leve,2019,8,3,2,1
LC-2019-0527804,2,2019-08-24,21,,9,-34.646971,-58.463737,auto,,,masculino,25,leve,2019,8,3,2,2
LC-2019-0527863,1,2019-08-24,0,,2,-34.594099,-58.403284,auto,,,masculino,24,leve,2019,8,3,2,1
LC-2019-0527886,1,2019-08-24,0,,14,-34.57654,-58.429474,auto,,,femenino,28,leve,2019,8,3,2,1
LC-2019-0527974,1,2019-08-24,1,,9,-34.638851,-58.522559,auto,,,masculino,28,leve,2019,8,3,2,1
LC-2019-0528009,1,2019-08-24,2,,5,-34.603597,-58.416751,auto,,,masculino,30,leve,2019,8,3,2,1
LC-2019-0528197,1,2019-08-24,6,,14,-34.585211,-58.438897,auto,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0528258,2,2019-08-24,8,,11,-34.611413,-58.48142,auto,,,femenino,25,leve,2019,8,3,2,1
LC-2019-0528258,2,2019-08-24,8,,11,-34.611413,-58.48142,auto,,,masculino,26,leve,2019,8,3,2,2
LC-2019-0528297,1,2019-08-24,8,,15,-34.602219,-58.442491,auto,,,femenino,39,leve,2019,8,3,2,1
LC-2019-0528386,1,2019-08-24,10,,10,-34.62902,-58.505354,auto,,,masculino,46,leve,2019,8,3,2,1
LC-2019-0528579,1,2019-08-24,13,,3,-34.611101,-58.403288,peaton,,,femenino,12,leve,2019,8,3,2,1
LC-2019-0528594,1,2019-08-24,12,,,,,auto,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0528676,1,2019-08-24,12,,1,-34.592655,-58.375448,camion,,,masculino,33,leve,2019,8,3,2,1
LC-2019-0528689,1,2019-08-24,17,,7,-34.63499,-58.466,auto,,,femenino,56,leve,2019,8,3,2,1
LC-2019-0528763,1,2019-08-24,13,,1,-34.615542,-58.369552,auto,,,femenino,25,leve,2019,8,3,2,1
LC-2019-0528810,1,2019-08-24,16,,5,-34.603597,-58.416751,transporte publico,,,masculino,29,leve,2019,8,3,2,1
LC-2019-0528830,1,2019-08-24,15,,12,-34.57773,-58.481855,auto,,,masculino,52,leve,2019,8,3,2,1
LC-2019-0528871,1,2019-08-24,15,,9,-34.63932,-58.527866,auto,,,masculino,72,leve,2019,8,3,2,1
LC-2019-0528906,1,2019-08-24,16,,13,-34.539064,-58.464837,auto,,,masculino,30,leve,2019,8,3,2,1
LC-2019-0529041,1,2019-08-24,16,,11,-34.605425,-58.506732,auto,,,masculino,54,leve,2019,8,3,2,1
LC-2019-0529151,1,2019-08-24,19,,14,-34.568117,-58.433462,peaton,,,,,leve,2019,8,3,2,1
LC-2019-0529190,2,2019-08-24,20,,11,-34.585659,-58.515139,auto,,,masculino,44,leve,2019,8,3,2,1
LC-2019-0529190,2,2019-08-24,20,,11,-34.585659,-58.515139,auto,,,masculino,44,leve,2019,8,3,2,2
LC-2019-0529340,1,2019-08-24,23,,3,-34.609222,-58.411784,camion,,,masculino,43,leve,2019,8,3,2,1
LC-2019-0529381,1,2019-08-24,22,,12,-34.55077,-58.499618,auto,,,femenino,30,leve,2019,8,3,2,1
PFA-2019-0001382,1,2019-08-24,6,,,,,,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0529408,1,2019-08-25,1,,7,-34.631171,-58.471751,transporte publico,,,masculino,30,leve,2019,8,3,2,1
LC-2019-0529552,1,2019-08-25,3,,11,-34.595076,-58.520806,auto,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0529595,1,2019-08-25,7,,7,-34.635598,-58.448504,moto,,,masculino,54,leve,2019,8,3,2,1
LC-2019-0529597,1,2019-08-25,7,,10,-34.62902,-58.505354,auto,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0529602,1,2019-08-25,7,,14,-34.562679,-58.423373,auto,,,masculino,45,leve,2019,8,3,2,1
LC-2019-0529684,1,2019-08-25,9,,14,-34.556933,-58.412636,peaton,,,femenino,53,leve,2019,8,3,2,1
LC-2019-0529769,1,2019-08-25,12,,12,-34.569257,-58.508364,auto,,,masculino,40,leve,2019,8,3,2,1
LC-2019-0529816,1,2019-08-25,11,,15,-34.605272,-58.455131,camion,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0529893,1,2019-08-25,11,,15,-34.605272,-58.455131,auto,,,,,leve,2019,8,3,2,1
LC-2019-0529949,2,2019-08-25,13,,8,-34.674014,-58.481204,transporte publico,,,femenino,27,leve,2019,8,3,2,1
LC-2019-0529949,2,2019-08-25,13,,8,-34.674014,-58.481204,transporte publico,,,masculino,28,leve,2019,8,3,2,2
LC-2019-0529954,1,2019-08-25,13,,15,-34.597091,-58.447692,auto,,,masculino,24,leve,2019,8,3,2,1
LC-2019-0530057,1,2019-08-25,16,,15,-34.584836,-58.452348,auto,,,femenino,40,leve,2019,8,3,2,1
LC-2019-0530114,1,2019-08-25,9,,2,-34.594077,-58.403619,auto,,,femenino,82,leve,2019,8,3,2,1
LC-2019-0530436,2,2019-08-25,20,,8,-34.679427,-58.47976,peaton,,,femenino,44,leve,2019,8,3,2,1
LC-2019-0530436,2,2019-08-25,20,,8,-34.679427,-58.47976,peaton,,,masculino,23,leve,2019,8,3,2,2
LC-2019-0534936,1,2019-08-25,12,,4,-34.637313,-58.387906,auto,,,masculino,51,leve,2019,8,3,2,1
LC-2019-0540757,1,2019-08-25,12,,15,-34.591702,-58.447601,auto,,,masculino,59,leve,2019,8,3,2,1
LC-2019-0543470,1,2019-08-25,23,,2,-34.589351,-58.408083,auto,,,masculino,41,leve,2019,8,3,2,1
LC-2019-0585757,1,2019-08-25,1,,15,-34.597276,-58.43084,,,,masculino,43,leve,2019,8,3,2,1
LC-2019-0612929,1,2019-08-25,21,,3,-34.620711,-58.397118,,,,masculino,66,leve,2019,8,3,2,1
LC-2019-0533206,1,2019-08-26,20,,1,-34.607313,-58.381624,ciclista,,,masculino,42,leve,2019,8,3,2,1
LC-2019-0530577,1,2019-08-26,5,,9,-34.639147,-58.526418,camion,,,masculino,37,leve,2019,8,3,2,1
LC-2019-0530601,1,2019-08-26,6,,3,-34.628558,-58.399912,auto,,,femenino,49,leve,2019,8,3,2,1
LC-2019-0530614,2,2019-08-26,6,,10,-34.636992,-58.478544,auto,,,masculino,32,leve,2019,8,3,2,1
LC-2019-0530614,2,2019-08-26,6,,10,-34.636992,-58.478544,auto,,,femenino,33,leve,2019,8,3,2,2
LC-2019-0530667,1,2019-08-26,7,,5,-34.625435,-58.416104,auto,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0530789,1,2019-08-26,7,,8,-34.703796,-58.460718,auto,,,femenino,18,leve,2019,8,3,2,1
LC-2019-0530892,1,2019-08-26,6,,15,-34.579725,-58.45998,auto,,,femenino,26,leve,2019,8,3,2,1
LC-2019-0531000,1,2019-08-26,8,,9,-34.638197,-58.525187,auto,,,masculino,51,leve,2019,8,3,2,1
LC-2019-0531212,2,2019-08-26,10,,12,-34.539371,-58.475488,peaton,,,masculino,27,leve,2019,8,3,2,1
LC-2019-0531212,2,2019-08-26,10,,12,-34.539371,-58.475488,peaton,,,femenino,34,leve,2019,8,3,2,2
LC-2019-0531215,1,2019-08-26,9,,12,-34.5716,-58.493649,camion,,,masculino,25,leve,2019,8,3,2,1
LC-2019-0531251,1,2019-08-26,10,,1,-34.604982,-58.379243,peaton,,,femenino,65,leve,2019,8,3,2,1
LC-2019-0531346,1,2019-08-26,10,,12,-34.578392,-58.480106,auto,,,femenino,48,leve,2019,8,3,2,1
LC-2019-0531366,1,2019-08-26,10,,2,-34.591673,-58.407142,transporte publico,,,femenino,50,leve,2019,8,3,2,1
LC-2019-0531548,1,2019-08-26,12,,9,-34.648413,-58.499041,auto,,,femenino,42,leve,2019,8,3,2,1
LC-2019-0531588,1,2019-08-26,11,,9,-34.634107,-58.522259,auto,,,femenino,22,leve,2019,8,3,2,1
LC-2019-0531636,1,2019-08-26,10,,4,-34.650099,-58.405537,moto,,,masculino,53,leve,2019,8,3,2,1
LC-2019-0531655,1,2019-08-26,11,,8,-34.676945,-58.48875,auto,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0531685,1,2019-08-26,12,,13,-34.556076,-58.44417,peaton,,,masculino,39,leve,2019,8,3,2,1
LC-2019-0531841,1,2019-08-26,13,,14,-34.592971,-58.42806,camion,,,masculino,35,leve,2019,8,3,2,1
LC-2019-0531957,1,2019-08-26,13,,15,-34.60678,-58.443986,camion,,,,,leve,2019,8,3,2,1
LC-2019-0532086,1,2019-08-26,13,,13,-34.558595,-58.44605,auto,,,masculino,46,leve,2019,8,3,2,1
LC-2019-0532182,1,2019-08-26,12,,1,-34.595591,-58.384307,peaton,,,femenino,18,leve,2019,8,3,2,1
LC-2019-0532267,1,2019-08-26,17,,9,-34.658463,-58.511401,moto,,,masculino,34,leve,2019,8,3,2,1
LC-2019-0532499,1,2019-08-26,14,,2,-34.586588,-58.385853,auto,,,masculino,,leve,2019,8,3,2,1
LC-2019-0532836,1,2019-08-26,15,,2,-34.584053,-58.393914,peaton,,,masculino,30,leve,2019,8,3,2,1
LC-2019-0532869,1,2019-08-26,11,,13,-34.54952,-58.454025,auto,,,masculino,26,leve,2019,8,3,2,1
LC-2019-0533223,1,2019-08-26,20,,15,-34.586098,-58.442428,auto,,,masculino,41,leve,2019,8,3,2,1
LC-2019-0532625,1,2019-08-27,6,,15,-34.588856,-58.438253,auto,,,masculino,31,leve,2019,8,3,2,1
LC-2019-0533606,2,2019-08-27,8,,13,-34.580942,-58.444579,auto,,,masculino,57,leve,2019,8,3,2,1
LC-2019-0533606,2,2019-08-27,8,,13,-34.580942,-58.444579,auto,,,masculino,26,leve,2019,8,3,2,2
LC-2019-0533722,1,2019-08-27,7,,12,-34.57101,-58.492524,auto,,,masculino,22,leve,2019,8,3,2,1
LC-2019-0533977,1,2019-08-27,10,,,,,peaton,,,femenino,70,leve,2019,8,3,2,1
LC-2019-0533981,1,2019-08-27,10,,4,-34.638672,-58.374588,auto,,,femenino,24,leve,2019,8,3,2,1
LC-2019-0534009,1,2019-08-27,11,,14,-34.5953,-58.423014,auto,,,masculino,51,leve,2019,8,3,2,1
LC-2019-0534190,1,2019-08-27,9,,,,,peaton,,,masculino,21,leve,2019,8,3,2,1
LC-2019-0534430,1,2019-08-27,11,,10,-34.639269,-58.483715,auto,,,masculino,54,leve,2019,8,3,2,1
LC-2019-0534471,1,2019-08-27,11,,6,-34.622825,-58.42776,camion,,,femenino,73,leve,2019,8,3,2,1
LC-2019-0534510,2,2019-08-27,12,,11,-34.589829,-58.516996,auto,,,masculino,51,leve,2019,8,3,2,1
LC-2019-0534510,2,2019-08-27,12,,11,-34.589829,-58.516996,auto,,,femenino,33,leve,2019,8,3,2,2
LC-2019-0534518,1,2019-08-27,11,,7,-34.6294,-58.474194,auto,,,masculino,49,leve,2019,8,3,2,1
LC-2019-0534530,1,2019-08-27,10,,2,-34.5958,-58.389956,auto,,,masculino,62,leve,2019,8,3,2,1
